tonic_pc,0,0,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11
mode,major,minor,major,minor,major,minor,major,minor,major,minor,major,minor,major,minor,major,minor,major,minor,major,minor,major,minor,major,minor
chord_id,,,,,,,,,,,,,,,,,,,,,,,,
128,0,0,0,8388608,0,0,0,0,0,0,0,0,0,0,0,0,0,67108864,0,0,0,0,0,0
129,0,0,0,4503599627370496,2251799813685248,0,0,0,1125899906842624,1125899906842624,0,0,0,562950087639040,36028797018963968,0,0,36028797018963968,18014398509481984,0,0,0,9007199254740992,9007199254740992
130,0,0,0,4503599627370496,2251799813685248,0,0,0,1125899906842624,1125899906842624,0,0,0,0,36028797018963968,0,0,36028797018963968,18014398509481984,0,0,0,9007199254740992,9007199254740992
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,4956595860419979633475190784,4951760157141521099596496896,0,17180000256,2478297930209989816737595392,2478297930209989808147660800,158456325028528675187087900672,0,1239148965104994908368797696,158457533954348289820557574144,79228766977174144908131303424,0,0,2147500032,39614383488587072455139393536,39614383488587072454065651712,0,1073741888,19807191744293536227569696768,19807191744293536227569696768,9913191720839959232590643200,0,16,262144
133,4956595860419979616295321600,4951760157141521099596496896,0,8,4,65536,158456325028528675187087900672,0,2,32768,79228766977174144908131303424,0,0,1,39614383488587072454065651712,39614383488587072454065651712,0,309487371004586503547387904,32,524288,9913191720839959232590643200,0,262144,16
134,0,0,0,576460752303423488,0,0,0,0,144115188075855872,0,0,0,0,72057594037927936,0,0,0,0,2305843009213693952,0,0,0,1152921504606846976,0
135,0,0,0,0,36893488147419103232,0,0,0,18446744073709551616,0,0,0,0,9223372036854775808,0,0,0,0,295147905179352825856,0,0,0,147573952589676412928,147573952589676412928
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,70368744177664,70368744177664,0,0,35184372088832,35184372088832,17592186044416,0,32768,2,8796093022208,8796093022208,0,0,64,1048576,281474976710656,0,0,281474976710656,140737488355328,0,0,140737488355328
138,0,0,0,16777216,0,0,0,0,0,0,0,0,0,2097152,0,0,0,0,0,0,0,0,0,0
139,2199023255552,0,0,2199023255552,1099511627776,0,0,0,549755813888,549755813888,0,0,0,274877906944,137438953472,0,0,137438961664,68719476736,68719476736,0,0,2048,33554432
140,0,0,0,1024,512,8388608,0,0,256,4194304,0,0,0,128,0,0,0,0,4096,67108864,0,0,33554432,2048
141,9007199254740992,9007199254740992,0,0,4503599627370496,4503599627370496,2251799813685248,0,4194304,256,1125899906842624,1125899906842624,0,0,8192,562950087639040,36028797018963968,0,0,36028797018963968,18014398509481984,0,0,18014398509481984
142,9007199254740992,9007199254740992,0,0,4503599627370496,4503599627370496,2251799813685248,0,0,0,1125899906842624,1125899906842624,0,0,562949953421312,0,36028797018963968,0,0,36028797018963968,18014398509481984,0,0,18014398509481984
143,0,0,0,0,0,0,0,0,0,0,0,0,0,633825300114114700748351602688,0,0,0,0,0,0,0,0,0,0
144,0,77446810319062181504614400,8,0,0,37778931862957161709568,65536,8589934596,0,0,316912659501790316113466228736,318150599541075696388365352960,1,0,0,618974742009173007094775808,1048576,0,0,0,524288,32,0,0
